0,0,1,0,1,0,-1,0,0,0,0,0.5,0
0,0,1,0,1,0,-1,0,0,1.0002e-11,0,0.5,0
0,0,1,0,1,0,-1,0,0,8e-11,0,0.5,0
0,0,1,0,1,0,-1,0,0,2.6996e-10,0,0.5,0
0,0,1,0,1,0,-1,0,0,6.3981e-10,0,0.5,0
0,0,1,0,1,0,-1,0,0,1.2494e-09,0,0.5,0
0,0,1,0,1,0,-1,0,0,2.1587e-09,0,0.5,0
0,0,1,0,1,0,-1,0,0,3.4274e-09,0,0.5,0
0,0,1,0,1,0,-1,0,0,5.1154e-09,0,0.5,0
0,0,1,0,1,0,-1,0,0,7.2823e-09,0,0.5,0
0,0,1,0,1,0,-1,0,0,9.988e-09,0,0.5,0
0,0,1,0,1,0,-1,0,0,1.3292e-08,0,0.5,0
0,0,1,0,1,0,-1,0,0,1.7254e-08,0,0.5,0
0,0,1,0,1,0,-1,0,0,2.1934e-08,0,0.5,0
0,0,1,0,1,0,-1,0,0,2.7391e-08,0,0.5,0
0,0,1,0,1,0,-1,0,0,3.3684e-08,0,0.5,0
0,0,1,0,1,0,-1,0,0,4.0874e-08,0,0.5,0
0,0,1,0,1,0,-1,0,0,4.9019e-08,0,0.5,0
0,0,1,0,1,0,-1,0,0,5.818e-08,0,0.5,0
0,0,1,0,1,0,-1,0,0,6.8415e-08,0,0.5,0
0,0,1,0,1,0,-1,0,0,7.9784e-08,0,0.5,0
0,0,1,0,1,0,-1,0,0,9.2346e-08,0,0.5,0
0,0,1,0,1,0,-1,0,0,1.0616e-07,0,0.5,0
0,0,1,0,1,0,-1,0,0,1.2129e-07,0,0.5,0
0,0,1,0,1,0,-1,0,0,1.3778e-07,0,0.5,0
0,0,1,0,1,0,-1,0,0,1.5571e-07,0,0.5,0
0,0,1,0,1,0,-1,0,0,1.7513e-07,0,0.5,0
0,0,1,0,1,0,-1,0,0,1.9609e-07,0,0.5,0
0,0,1,0,1,0,-1,0,0,2.1866e-07,0,0.5,0
0,0,1,0,1,0,-1,0,0,2.429e-07,0,0.5,0
0,0,1,0,1,0,-1,0,0,2.6887e-07,0,0.5,0
0,0,1,0,1,0,-1,0,0,2.9662e-07,0,0.5,0
0,0,1,0,1,0,-1,0,0,3.2621e-07,0,0.5,0
0,0,1,0,1,0,-1,0,0,3.577e-07,0,0.5,0
0,0,1,0,1,0,-1,0,0,3.9116e-07,0,0.5,0
0,0,1,0,1,0,-1,0,0,4.2663e-07,0,0.5,0
0,0,1,0,1,0,-1,0,0,4.6418e-07,0,0.5,0
0,0,1,0,1,0,-1,0,0,5.0387e-07,0,0.5,0
0,0,1,0,1,0,-1,0,0,5.4576e-07,0,0.5,0
0,0,1,0,1,0,-1,0,0,5.899e-07,0,0.5,0
0,0,1,0,1,0,-1,0,0,6.3636e-07,0,0.5,0
0,0,1,0,1,0,-1,0,0,6.8518e-07,0,0.5,0
0,0,1,0,1,0,-1,0,0,7.3644e-07,0,0.5,0
0,0,1,0,1,0,-1,0,0,7.9019e-07,0,0.5,0
0,0,1,0,1,0,-1,0,0,8.4648e-07,0,0.5,0
0,0,1,0,1,0,-1,0,0,9.0538e-07,0,0.5,0
0,0,1,0,1,0,-1,0,0,9.6695e-07,0,0.5,0
0,0,1,0,1,0,-1,0,0,1.0312e-06,0,0.5,0
0,0,1,0,1,0,-1,0,0,1.0983e-06,0,0.5,0
0,0,1,0,1,0,-1,0,0,1.1682e-06,0,0.5,0
0,0,1,0,1,0,-1,0,0,1.241e-06,0,0.5,0
0,0,1,0,1,0,-1,0,0,1.3168e-06,0,0.5,0
0,0,1,0,1,0,-1,0,0,1.3956e-06,0,0.5,0
0,0,1,0,1,0,-1,0,0,1.4774e-06,0,0.5,0
0,0,1,0,1,0,-1,0,0,1.5624e-06,0,0.5,0
0,0,1,0,1,0,-1,0,0,1.6505e-06,0,0.5,0
0,0,1,0,1,0,-1,0,0,1.742e-06,0,0.5,0
0,0,1,0,1,0,-1,0,0,1.8367e-06,0,0.5,0
0,0,1,0,1,0,-1,0,0,1.9348e-06,0,0.5,0
0,0,1,0,1,0,-1,0,0,2.0363e-06,0,0.5,0
0,0,1,0,1,0,-1,0,0,2.1412e-06,0,0.5,0
0,0,1,0,1,0,-1,0,0,2.2498e-06,0,0.5,0
0,0,1,0,1,0,-1,0,0,2.3619e-06,0,0.5,0
0,0,1,0,1,0,-1,0,0,2.4776e-06,0,0.5,0
0,0,1,0,1,0,-1,0,0,2.5971e-06,0,0.5,0
