0.14725,0.96071,-0.29402,0.26185,0.0427,0.017354
0.15359,0.7805,-0.25908,0.20887,-0.0077221,0.016886
0.13391,0.63713,-0.21633,0.17131,-0.017505,0.01947
0.11071,0.52085,-0.17811,0.141,-0.017216,0.02052
0.08914,0.42602,-0.14591,0.11601,-0.013988,0.020244
0.070442,0.34854,-0.11928,0.095348,-0.010051,0.019074
0.054764,0.28518,-0.097441,0.078279,-0.006234,0.017383
0.041889,0.23334,-0.079581,0.064204,-0.0028642,0.015453
0.031485,0.19093,-0.065001,0.052621,-6.0154e-05,0.013479
0.023194,0.15622,-0.053105,0.043101,0.0021616,0.011586
0.016675,0.12781,-0.0434,0.035288,0.0038373,0.009845
0.011615,0.10457,-0.035479,0.028881,0.0050302,0.0082887
0.0077394,0.085549,-0.029012,0.023632,0.0058149,0.0069265
0.004812,0.069987,-0.023729,0.019333,0.0062675,0.0057523
0.0026345,0.057255,-0.019412,0.015814,0.0064594,0.0047518
0.001043,0.046838,-0.015883,0.012935,0.0064538,0.0039068
-9.5929e-05,0.038316,-0.012997,0.010579,0.0063043,0.003198
-0.00088895,0.031344,-0.010636,0.0086517,0.0060548,0.0026066
-0.0014207,0.025641,-0.0087041,0.0070756,0.00574,0.0021151
-0.0017575,0.020975,-0.0071234,0.0057866,0.0053869,0.001708
-0.0019507,0.017158,-0.0058298,0.0047324,0.0050156,0.0013714
-0.0020398,0.014036,-0.0047711,0.0038703,0.0046409,0.0010937
-0.0020548,0.011482,-0.0039046,0.0031652,0.0042732,0.00086463
-0.0020186,0.0093928,-0.0031954,0.0025887,0.0039196,0.00067579
-0.001948,0.0076837,-0.0026149,0.0021172,0.0035846,0.00052003
-0.0018555,0.0062856,-0.0021399,0.0017316,0.0032707,0.00039138
-0.0017505,0.0051419,-0.0017511,0.0014162,0.0029794,0.0002849
-0.0016393,0.0042063,-0.0014329,0.0011583,0.0027107,0.00019648
-0.0015269,0.003441,-0.0011725,0.00094737,0.0024642,0.00012275
-0.0014164,0.0028149,-0.0009594,0.00077486,0.0022392,6.0923e-05
-0.0013099,0.0023028,-0.00078502,0.00063376,0.0020343,8.7017e-06
-0.0012089,0.0018838,-0.00064231,0.00051836,0.0018484,-3.5793e-05
-0.0011141,0.001541,-0.00052554,0.00042397,0.00168,-7.4106e-05
-0.0010259,0.0012607,-0.00042999,0.00034677,0.0015277,-0.0001075
-0.00094456,0.0010313,-0.00035181,0.00028363,0.0013901,-0.00013702
-0.00086983,0.00084367,-0.00028784,0.00023198,0.001266,-0.00016351
-0.00080152,0.00069018,-0.0002355,0.00018974,0.0011541,-0.00018767
-0.00073932,0.00056461,-0.00019267,0.00015518,0.0010532,-0.00021007
-0.00068286,0.00046189,-0.00015763,0.00012692,0.00096237,-0.00023118
-0.00063177,0.00037786,-0.00012896,0.0001038,0.0008805,-0.00025138
-0.00058563,0.00030911,-0.00010551,8.4883e-05,0.00080677,-0.000271
-0.00054408,0.00025288,-8.6315e-05,6.9413e-05,0.00074036,-0.00029029
-0.00050674,0.00020687,-7.0615e-05,5.6758e-05,0.00068054,-0.00030946
-0.00047324,0.00016923,-5.777e-05,4.6405e-05,0.00062665,-0.00032871
-0.00044328,0.00013845,-4.7261e-05,3.7936e-05,0.00057811,-0.00034818
-0.00041653,0.00011326,-3.8664e-05,3.1007e-05,0.00053437,-0.00036798
-0.00039271,9.2654e-05,-3.163e-05,2.5339e-05,0.00049496,-0.00038824
-0.00037157,7.5798e-05,-2.5876e-05,2.07e-05,0.00045945,-0.00040903
-0.00035288,6.2008e-05,-2.1169e-05,1.6904e-05,0.00042746,-0.00043044
-0.00033641,5.0727e-05,-1.7318e-05,1.3798e-05,0.00039863,-0.00045253
-0.00032197,4.1499e-05,-1.4167e-05,1.1255e-05,0.00037267,-0.00047535
-0.00030939,3.3949e-05,-1.159e-05,9.1736e-06,0.0003493,-0.00049896
-0.00029851,2.7773e-05,-9.481e-06,7.469e-06,0.00032826,-0.0005234
-0.00028919,2.272e-05,-7.756e-06,6.0726e-06,0.00030934,-0.00054871
-0.00028129,1.8587e-05,-6.3448e-06,4.9284e-06,0.00029234,-0.00057493
-0.00027471,1.5206e-05,-5.1904e-06,3.9903e-06,0.00027708,-0.00060208
-0.00026934,1.2439e-05,-4.246e-06,3.2207e-06,0.0002634,-0.0006302
-0.00026508,1.0176e-05,-3.4735e-06,2.589e-06,0.00025117,-0.00065931
-0.00026185,8.325e-06,-2.8415e-06,2.0698e-06,0.00024024,-0.00068944
-0.00025959,6.8105e-06,-2.3244e-06,1.6427e-06,0.00023052,-0.00072062
-0.00025821,5.5715e-06,-1.9015e-06,1.2909e-06,0.00022189,-0.00075286
-0.00025767,4.5579e-06,-1.5555e-06,1.0005e-06,0.00021426,-0.00078619
-0.0002579,3.7287e-06,-1.2724e-06,7.603e-07,0.00020756,-0.00082062
-0.00025885,3.0504e-06,-1.0409e-06,5.6115e-07,0.0002017,-0.00085618
-0.00026049,2.4953e-06,3.2501e-10,3.954e-07,0.00019663,-0.00089287
-0.00026278,2.0414e-06,2.6822e-10,2.5709e-07,0.00019227,-0.00093073
-0.00026567,1.67e-06,2.2183e-10,1.4109e-07,0.00018858,-0.00096976
-0.00026914,1.3662e-06,1.8385e-10,4.3283e-08,0.0001855,-0.00101
-0.00027315,1.1176e-06,1.5264e-10,-3.9687e-08,0.000183,-0.0010514
-0.00027769,9.1431e-07,1.2695e-10,-1.1057e-07,0.00018104,-0.001094
-0.00028273,7.4797e-07,1.0574e-10,-1.716e-07,0.00017957,-0.0011379
-0.00028824,6.119e-07,8.8186e-11,-2.2462e-07,0.00017857,-0.001183
-0.0002942,5.0058e-07,7.3636e-11,-2.7112e-07,0.00017801,-0.0012293
-0.00030061,4.0951e-07,6.1552e-11,-3.1233e-07,0.00017785,-0.0012769
-0.00030744,3.3501e-07,5.1498e-11,-3.4923e-07,0.00017809,-0.0013257
-0.00031468,2.7406e-07,4.3121e-11,-3.8264e-07,0.00017869,-0.0013759
-0.00032232,2.242e-07,3.6132e-11,-4.1322e-07,0.00017963,-0.0014272
-0.00033033,1.8341e-07,3.0294e-11,-4.4152e-07,0.00018091,-0.0014799
-0.00033872,1.5005e-07,2.5412e-11,-4.6795e-07,0.00018249,-0.0015339
-0.00034747,1.2275e-07,2.1326e-11,-4.9289e-07,0.00018438,-0.0015891
-0.00035657,1.0042e-07,1.7903e-11,-5.1661e-07,0.00018655,-0.0016457
-0.00036602,8.2149e-08,1.5034e-11,-5.3936e-07,0.00018899,-0.0017035
-0.0003758,6.7204e-08,1.2628e-11,-5.6131e-07,0.00019169,-0.0017626
-0.0003859,5.4978e-08,1.0608e-11,-5.8262e-07,0.00019465,-0.001823
-0.00039632,4.4976e-08,8.9125e-12,-6.0341e-07,0.00019785,-0.0018847
-0.00040706,3.6794e-08,7.4886e-12,-6.2377e-07,0.00020128,-0.0019477
-0.00041809,3.01e-08,6.2923e-12,-6.4378e-07,0.00020494,-0.002012
-0.00042943,2.4624e-08,5.2871e-12,-6.635e-07,0.00020882,-0.0020775
-0.00044106,2.0144e-08,4.4424e-12,-6.8297e-07,0.00021291,-0.0021444
-0.00045298,1.6479e-08,3.7324e-12,-7.0223e-07,0.00021722,-0.0022125
-0.00046517,1.3481e-08,3.1356e-12,-7.213e-07,0.00022172,-0.0022818
-0.00047765,1.1029e-08,2.634e-12,-7.4021e-07,0.00022642,-0.0023524
-0.00049039,9.0224e-09,2.2123e-12,-7.5896e-07,0.00023132,-0.0024243
-0.0005034,7.381e-09,1.8578e-12,-7.7757e-07,0.0002364,-0.0024974
-0.00051667,6.0382e-09,1.5599e-12,-7.9604e-07,0.00024167,-0.0025718
-0.00053019,4.9397e-09,1.3095e-12,-8.1437e-07,0.00024712,-0.0026473
-0.00054397,4.041e-09,1.0991e-12,-8.3257e-07,0.00025275,-0.0027241
-0.00055799,3.3059e-09,9.2233e-13,-8.5061e-07,0.00025856,-0.0028021
-0.00057225,2.7044e-09,7.738e-13,-8.6851e-07,0.00026454,-0.0028812
-0.00058675,2.2124e-09,6.4908e-13,-8.8626e-07,0.00027069,-0.0029616
-0.00060148,1.8099e-09,5.4431e-13,-9.0385e-07,0.00027701,-0.0030431
-0.00061643,1.4807e-09,4.5638e-13,-9.2127e-07,0.0002835,-0.0031257
-0.00063162,1.2113e-09,3.8253e-13,-9.3852e-07,0.00029015,-0.0032095
-0.00064702,9.9092e-10,3.2058e-13,-9.5559e-07,0.00029697,-0.0032943
-0.00066264,8.1065e-10,2.6858e-13,-9.7246e-07,0.00030395,-0.0033803
-0.00067846,6.6317e-10,2.2496e-13,-9.8914e-07,0.00031109,-0.0034674
-0.0006945,5.4252e-10,1.8838e-13,-1.0056e-06,0.00031839,-0.0035556
-0.00071074,4.4382e-10,1.5773e-13,-1.0219e-06,0.00032585,-0.0036448
-0.00072717,3.6308e-10,1.3201e-13,-1.0379e-06,0.00033347,-0.003735
-0.00074381,2.9703e-10,1.1047e-13,-1.0537e-06,0.00034124,-0.0038262
-0.00076063,2.4299e-10,9.242e-14,-1.0693e-06,0.00034918,-0.0039185
-0.00077764,1.9878e-10,7.7285e-14,-1.0846e-06,0.00035727,-0.0040117
-0.00079484,1.6262e-10,6.4628e-14,-1.0996e-06,0.00036552,-0.0041059
-0.00081222,1.3303e-10,5.4035e-14,-1.1144e-06,0.00037393,-0.0042011
-0.00082977,1.0883e-10,4.5164e-14,-1.129e-06,0.0003825,-0.0042971
-0.0008475,8.9033e-11,3.7749e-14,-1.1432e-06,0.00039122,-0.0043941
-0.0008654,7.2835e-11,3.1515e-14,-1.1572e-06,0.00040011,-0.004492
-0.00088347,5.9585e-11,2.634e-14,-1.1709e-06,0.00040916,-0.0045907
-0.0009017,4.8745e-11,2.1959e-14,-1.1843e-06,0.00041837,-0.0046903
-0.00092009,3.9877e-11,1.8337e-14,-1.1974e-06,0.00042775,-0.0047907
-0.00093865,3.2622e-11,1.5315e-14,-1.2102e-06,0.00043729,-0.0048919
-0.00095736,2.6687e-11,1.2767e-14,-1.2227e-06,0.00044701,-0.0049938
-0.00097623,2.1832e-11,1.0644e-14,-1.2349e-06,0.00045689,-0.0050966
-0.00099526,1.786e-11,8.8898e-15,-1.2467e-06,0.00046695,-0.0052001
-0.0010144,1.4611e-11,7.4083e-15,-1.2583e-06,0.00047719,-0.0053043
-0.0010338,1.1953e-11,6.1818e-15,-1.2695e-06,0.00048761,-0.0054092
-0.0010532,9.7783e-12,5.1405e-15,-1.2804e-06,0.00049822,-0.0055148
-0.0010729,7.9995e-12,4.2962e-15,-1.291e-06,0.00050901,-0.0056211
-0.0010926,6.5442e-12,3.5664e-15,-1.3012e-06,0.00052001,-0.0057279
-0.0011126,5.3536e-12,2.9699e-15,-1.3111e-06,0.0005312,-0.0058355
-0.0011326,4.3795e-12,2.4721e-15,-1.3206e-06,0.00054261,-0.0059436
-0.0011529,3.5829e-12,2.0618e-15,-1.3298e-06,0.00055423,-0.0060522
-0.0011732,2.931e-12,1.7331e-15,-1.3387e-06,0.00056607,-0.0061615
-0.0011938,2.398e-12,1.4509e-15,-1.3472e-06,0.00057815,-0.0062712
-0.0012145,1.9614e-12,1.1933e-15,-1.3554e-06,0.00059047,-0.0063815
-0.0012353,1.6045e-12,9.7968e-16,-1.3633e-06,0.00060304,-0.0064922
-0.0012563,1.3127e-12,8.2281e-16,-1.3708e-06,0.00061588,-0.0066034
-0.0012775,1.074e-12,6.8859e-16,-1.3779e-06,0.00062899,-0.0067151
-0.0012989,8.7871e-13,5.7251e-16,-1.3847e-06,0.00064239,-0.0068272
-0.0013204,7.1867e-13,4.7538e-16,-1.3911e-06,0.00065609,-0.0069397
-0.0013421,5.881e-13,3.8218e-16,-1.3972e-06,0.00067011,-0.0070525
-0.001364,4.8103e-13,3.2945e-16,-1.403e-06,0.00068447,-0.0071658
-0.0013861,3.9375e-13,2.6552e-16,-1.4084e-06,0.00069919,-0.0072793
-0.0014084,3.2196e-13,2.3265e-16,-1.4134e-06,0.00071428,-0.0073932
-0.001431,2.6312e-13,1.9368e-16,-1.4181e-06,0.00072977,-0.0075074
-0.0014538,2.1526e-13,1.4987e-16,-1.4225e-06,0.00074569,-0.0076219
-0.0014768,1.7591e-13,1.3578e-16,-1.4265e-06,0.00076206,-0.0077366
-0.0015001,1.4388e-13,1.1582e-16,-1.4301e-06,0.00077891,-0.0078516
-0.0015237,1.1765e-13,8.1056e-17,-1.4335e-06,0.00079626,-0.0079667
-0.0015475,9.6117e-14,7.5334e-17,-1.4364e-06,0.00081416,-0.0080821
-0.0015717,7.8776e-14,4.7009e-17,-1.4391e-06,0.00083265,-0.0081977
-0.0015963,6.4374e-14,5.2474e-17,-1.4413e-06,0.00085175,-0.0083134
-0.0016212,5.2845e-14,4.589e-17,-1.4433e-06,0.00087152,-0.0084292
-0.0016465,4.3093e-14,4.2195e-17,-1.4449e-06,0.00089201,-0.0085452
-0.0016722,3.5396e-14,2.8751e-17,-1.4462e-06,0.00091326,-0.0086613
-0.0016984,2.8997e-14,1.9833e-17,-1.4471e-06,0.00093532,-0.0087774
-0.001725,2.387e-14,2.9493e-17,-1.4477e-06,0.00095827,-0.0088936
-0.0017522,1.9471e-14,1.099e-17,-1.448e-06,0.00098217,-0.0090099
