0.30726,-0.4947,-0.0105,-0.20174,-0.10532,-0.21466,-0.30182,0.31459,-0.012462,-0.059436,-0.027654,-0.060123,0
0.29658,-0.50651,-0.029591,-0.18487,-0.10897,-0.26575,-0.42044,0.24322,-0.011909,-0.067038,-0.028833,-0.065994,0
0.29213,-0.5134,-0.035097,-0.18648,-0.11706,-0.30629,-0.51409,0.19595,-0.012554,-0.069845,-0.030199,-0.068079,0
0.28896,-0.51852,-0.036851,-0.19395,-0.1267,-0.33973,-0.58728,0.16046,-0.013384,-0.071308,-0.031542,-0.069029,0
0.28625,-0.52234,-0.037235,-0.20308,-0.13678,-0.36742,-0.64441,0.13226,-0.014109,-0.072188,-0.032707,-0.06947,0
0.28381,-0.52514,-0.037082,-0.21217,-0.14666,-0.39031,-0.68908,0.10927,-0.014666,-0.072758,-0.03366,-0.069643,0
0.28159,-0.52714,-0.036757,-0.22054,-0.15593,-0.40917,-0.72411,0.090305,-0.015057,-0.073149,-0.034411,-0.069675,0
0.27956,-0.52854,-0.036435,-0.22789,-0.16439,-0.42468,-0.75169,0.074581,-0.015309,-0.073439,-0.034992,-0.069636,0
0.27771,-0.52951,-0.036202,-0.23418,-0.17193,-0.43741,-0.77348,0.061529,-0.01545,-0.073674,-0.035432,-0.069571,0
0.27603,-0.53018,-0.03609,-0.23945,-0.17854,-0.44786,-0.79077,0.050701,-0.015506,-0.073882,-0.035761,-0.069507,0
0.2745,-0.53064,-0.036105,-0.2438,-0.18427,-0.45642,-0.80453,0.04173,-0.0155,-0.074079,-0.036004,-0.069455,0
0.2731,-0.53094,-0.036234,-0.24734,-0.18919,-0.46344,-0.81551,0.03431,-0.01545,-0.074272,-0.036179,-0.069422,0
0.27183,-0.53115,-0.036458,-0.25021,-0.19338,-0.46919,-0.82428,0.028183,-0.015369,-0.074465,-0.036304,-0.069409,0
0.27068,-0.53128,-0.036754,-0.2525,-0.19694,-0.47391,-0.83131,0.023132,-0.015269,-0.074656,-0.036391,-0.069413,0
0.26964,-0.53137,-0.0371,-0.25433,-0.19995,-0.47778,-0.83692,0.018974,-0.015158,-0.074844,-0.036449,-0.069432,0
0.2687,-0.53143,-0.037476,-0.25578,-0.20251,-0.48096,-0.84141,0.015555,-0.015042,-0.075026,-0.036485,-0.069462,0
0.26786,-0.53146,-0.037864,-0.25691,-0.20468,-0.48358,-0.84498,0.012746,-0.014925,-0.0752,-0.036505,-0.0695,0
0.2671,-0.53148,-0.038254,-0.25781,-0.20654,-0.48573,-0.84781,0.010441,-0.014811,-0.075365,-0.036514,-0.069542,0
0.26642,-0.53148,-0.038635,-0.25851,-0.20813,-0.48751,-0.85003,0.0085503,-0.014702,-0.075519,-0.036514,-0.069587,0
0.26582,-0.53148,-0.039,-0.25905,-0.2095,-0.48899,-0.85175,0.0070004,-0.014599,-0.075662,-0.036509,-0.069632,0
0.26529,-0.53147,-0.039345,-0.25947,-0.21071,-0.49022,-0.85306,0.0057305,-0.014502,-0.075794,-0.036499,-0.069676,0
0.26481,-0.53146,-0.039667,-0.2598,-0.21178,-0.49124,-0.85403,0.0046903,-0.014413,-0.075914,-0.036487,-0.069719,0
0.26438,-0.53144,-0.039965,-0.26006,-0.21274,-0.4921,-0.85471,0.0038384,-0.01433,-0.076022,-0.036472,-0.069759,0
0.26401,-0.53142,-0.040239,-0.26025,-0.21361,-0.49283,-0.85515,0.0031411,-0.014253,-0.076121,-0.036457,-0.069796,0
